datetime,inflow_temp,airtemp1day,airtemp2days,airtemp3days,airtemp4days,airtemp5days,airtemp6days,airtemp7days
2019-01-14,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-15,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-16,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-17,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-18,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-19,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-20,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-21,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-22,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-23,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-24,4.109708333,NA,NA,NA,NA,NA,NA,NA
2019-01-25,3.047895833,NA,NA,NA,NA,NA,NA,NA
2019-01-26,2.1435,NA,NA,NA,NA,NA,NA,NA
2019-01-27,2.712652174,8.1374,NA,NA,NA,NA,NA,NA
2019-01-28,2.613458333,NA,NA,NA,NA,NA,NA,NA
2019-01-29,1.846270833,NA,NA,NA,NA,NA,NA,NA
2019-01-30,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-31,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-01,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-02,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-03,1.599177778,NA,NA,NA,NA,NA,NA,NA
2019-02-04,NA,9.6419,NA,NA,NA,NA,NA,NA
2019-02-05,5.347958333,NA,NA,NA,NA,NA,NA,NA
2019-02-06,NA,14.9305,NA,NA,NA,NA,NA,NA
2019-02-07,7.891822222,12.00785,13.469175,NA,NA,NA,NA,NA
2019-02-08,8.13875,NA,NA,NA,NA,NA,NA,NA
2019-02-09,3.278958333,NA,NA,NA,NA,NA,NA,NA
2019-02-10,1.251680851,NA,NA,NA,NA,NA,NA,NA
2019-02-11,2.412212766,NA,NA,NA,NA,NA,NA,NA
2019-02-12,NA,1.4922,NA,NA,NA,NA,NA,NA
2019-02-13,4.031,NA,NA,NA,NA,NA,NA,NA
2019-02-14,3.357729167,NA,NA,NA,NA,NA,NA,NA
2019-02-15,5.991355556,NA,NA,NA,NA,NA,NA,NA
2019-02-16,5.6430625,NA,NA,NA,NA,NA,NA,NA
2019-02-17,2.990854167,NA,NA,NA,NA,NA,NA,NA
2019-02-18,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-19,3.4360625,NA,NA,NA,NA,NA,NA,NA
2019-02-20,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-21,1.8773125,NA,NA,NA,NA,NA,NA,NA
2019-02-22,3.875911111,NA,NA,NA,NA,NA,NA,NA
2019-02-23,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-24,NA,18.7019,NA,NA,NA,NA,NA,NA
2019-02-25,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-26,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-27,4.2093125,NA,NA,NA,NA,NA,NA,NA
2019-02-28,4.81206383,NA,NA,NA,NA,NA,NA,NA
2019-03-01,3.962666667,NA,NA,NA,NA,NA,NA,NA
2019-03-02,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-03,4.561145833,NA,NA,NA,NA,NA,NA,NA
2019-03-04,4.162177778,NA,NA,NA,NA,NA,NA,NA
2019-03-05,3.149541667,NA,NA,NA,NA,NA,NA,NA
2019-03-06,1.708333333,NA,NA,NA,NA,NA,NA,NA
2019-03-07,1.987326087,NA,NA,NA,NA,NA,NA,NA
2019-03-08,2.578625,NA,NA,NA,NA,NA,NA,NA
2019-03-09,3.137416667,NA,NA,NA,NA,NA,NA,NA
2019-03-10,5.252458333,NA,NA,NA,NA,NA,NA,NA
2019-03-11,6.335875,NA,NA,NA,NA,NA,NA,NA
2019-03-12,5.703104167,NA,NA,NA,NA,NA,NA,NA
2019-03-13,5.437625,NA,NA,NA,NA,NA,NA,NA
2019-03-14,8.0746875,NA,NA,NA,NA,NA,NA,NA
2019-03-15,10.9806875,NA,NA,NA,NA,NA,NA,NA
2019-03-16,8.916833333,NA,NA,NA,NA,NA,NA,NA
2019-03-17,6.403104167,NA,NA,NA,NA,NA,NA,NA
2019-03-18,6.334958333,NA,NA,NA,NA,NA,NA,NA
2019-03-19,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-20,5.641375,NA,NA,NA,NA,NA,NA,NA
2019-03-21,5.848288889,NA,NA,NA,NA,NA,NA,NA
2019-03-22,6.85873913,NA,NA,NA,NA,NA,NA,NA
2019-03-23,6.348854167,NA,NA,NA,NA,NA,NA,NA
2019-03-24,6.884291667,NA,NA,NA,NA,NA,NA,NA
2019-03-25,8.2033125,NA,NA,NA,NA,NA,NA,NA
2019-03-26,7.488041667,NA,NA,NA,NA,NA,NA,NA
2019-03-27,6.19575,NA,NA,NA,NA,NA,NA,NA
2019-03-28,7.026833333,NA,NA,NA,NA,NA,NA,NA
2019-03-29,8.700541667,NA,NA,NA,NA,NA,NA,NA
2019-03-30,10.41272917,NA,NA,NA,NA,NA,NA,NA
2019-03-31,10.8814375,NA,NA,NA,NA,NA,NA,NA
2019-04-01,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-02,6.0510625,NA,NA,NA,NA,NA,NA,NA
2019-04-03,7.4304375,NA,NA,NA,NA,NA,NA,NA
2019-04-04,8.807833333,NA,NA,NA,NA,NA,NA,NA
2019-04-05,8.5485,NA,NA,NA,NA,NA,NA,NA
2019-04-06,9.519958333,NA,NA,NA,NA,NA,NA,NA
2019-04-07,12.0971875,NA,NA,NA,NA,NA,NA,NA
2019-04-08,14.00468085,NA,NA,NA,NA,NA,NA,NA
2019-04-09,14.304125,NA,NA,NA,NA,NA,NA,NA
2019-04-10,12.6423125,NA,NA,NA,NA,NA,NA,NA
2019-04-11,11.43016667,NA,NA,NA,NA,NA,NA,NA
2019-04-12,11.97733333,NA,NA,NA,NA,NA,NA,NA
2019-04-13,13.80779167,NA,NA,NA,NA,NA,NA,NA
2019-04-14,13.61177083,NA,NA,NA,NA,NA,NA,NA
2019-04-15,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-16,11.03179167,NA,NA,NA,NA,NA,NA,NA
2019-04-17,12.83470833,NA,NA,NA,NA,NA,NA,NA
2019-04-18,13.17683333,NA,NA,NA,NA,NA,NA,NA
2019-04-19,14.315375,NA,NA,NA,NA,NA,NA,NA
2019-04-20,14.9245625,NA,NA,NA,NA,NA,NA,NA
2019-04-21,12.9651875,NA,NA,NA,NA,NA,NA,NA
2019-04-22,13.09258333,NA,NA,NA,NA,NA,NA,NA
2019-04-23,13.9126875,NA,NA,NA,NA,NA,NA,NA
2019-04-24,14.61545833,NA,NA,NA,NA,NA,NA,NA
2019-04-25,13.8089375,NA,NA,NA,NA,NA,NA,NA
2019-04-26,14.05564583,NA,NA,NA,NA,NA,NA,NA
2019-04-27,12.8508125,NA,NA,NA,NA,NA,NA,NA
2019-04-28,13.36847917,NA,NA,NA,NA,NA,NA,NA
2019-04-29,11.8594375,NA,NA,NA,NA,NA,NA,NA
2019-04-30,13.1814375,NA,NA,NA,NA,NA,NA,NA
2019-05-01,14.66997917,NA,NA,NA,NA,NA,NA,NA
2019-05-02,15.67277083,NA,NA,NA,NA,NA,NA,NA
2019-05-03,16.8526875,NA,NA,NA,NA,NA,NA,NA
2019-05-04,16.60997917,NA,NA,NA,NA,NA,NA,NA
2019-05-05,15.72341667,NA,NA,NA,NA,NA,NA,NA
2019-05-06,15.19175,NA,NA,NA,NA,NA,NA,NA
2019-05-07,15.34870833,NA,NA,NA,NA,NA,NA,NA
2019-05-08,15.31433333,NA,NA,NA,NA,NA,NA,NA
2019-05-09,15.26647917,NA,NA,NA,NA,NA,NA,NA
2019-05-10,16.36571111,NA,NA,NA,NA,NA,NA,NA
2019-05-11,15.36397917,NA,NA,NA,NA,NA,NA,NA
2019-05-12,13.64314583,NA,NA,NA,NA,NA,NA,NA
2019-05-13,12.40304167,NA,NA,NA,NA,NA,NA,NA
2019-05-14,12.27522917,NA,NA,NA,NA,NA,NA,NA
2019-05-15,12.00839583,NA,NA,NA,NA,NA,NA,NA
2019-05-16,NA,19.9035263157895,NA,NA,NA,NA,NA,NA
2019-05-17,14.12935417,16.2844666666667,18.0939964912281,NA,NA,NA,NA,NA
2019-05-18,15.568875,19.44240625,17.8634364583334,18.5434664108187,NA,NA,NA,NA
2019-05-19,17.01602083,21.8630979166667,20.6527520833334,19.1966569444445,19.3733742872807,NA,NA,NA
2019-05-20,17.94052083,22.9029104166667,22.3830041666667,21.4028048611111,20.1232203125,20.0792815131579,NA,NA
2019-05-21,16.110875,16.4639708333333,19.683440625,20.4099930555556,20.1680963541667,19.3913704166667,19.4767297331871,NA
2019-05-22,14.50370833,14.80100625,15.6324885416666,18.0559625,19.0077463541667,19.0946783333333,18.6263097222222,18.808769235589
2019-05-23,15.81597917,19.1513208333333,16.9761635416667,16.8054326388889,18.3298020833333,19.03646125,19.10411875,18.7013113095238
2019-05-24,17.14760417,20.23325625,19.6922885416666,18.0618611111111,17.6623885416667,18.7104929166667,19.2359270833333,19.2654241071429
2019-05-25,17.31091667,19.8702979166667,20.0517770833333,19.751625,18.5139703125,18.1039704166667,18.90379375,19.3265514880952
2019-05-26,17.60789583,21.4790416666667,20.6746697916667,20.5275319444445,20.1834791666667,19.1069845833333,18.6664822916667,19.2716863095238
2019-05-27,17.56058333,20.4236291666667,20.9513354166667,20.5909895833334,20.50155625,20.2315091666667,19.3264253472222,18.9175032738095
2019-05-28,18.04741667,21.5519979166667,20.9878135416667,21.15155625,20.8312416666667,20.7116445833334,20.451590625,19.6443642857143
2019-05-29,18.70591667,22.6204833333333,22.086240625,21.5320368055556,21.5187880208333,21.18909,21.029784375,20.7614324404762
2019-05-30,18.09186667,20.3337875,21.4771354166666,21.5020895833333,21.2324744791667,21.2817879166667,21.0465395833333,20.93035625
2019-05-31,17.77985417,19.4346020833333,19.8841947916667,20.7962909722222,20.9852177083333,20.8729,20.9739236111111,20.8162627976191
2019-06-01,NA,19.0907375,19.2626697916666,19.6197090277778,20.3699026041667,20.6063216666667,20.5758729166667,20.7048970238095
2019-06-02,NA,18.61455,18.85264375,19.0466298611111,19.3684192708333,20.0188320833333,20.2743597222222,20.2956839285714
2019-06-03,NA,15.2960729166667,16.9553114583334,17.6671201388889,18.108990625,18.55395,19.2317055555555,19.5631758928571
2019-06-04,NA,14.2127125,14.7543927083334,16.0411118055556,16.8035182291667,17.329735,17.8304104166667,18.514706547619
2019-06-05,16.02458333,18.2005895833333,16.2066510416666,15.903125,16.58098125,17.0829325,17.4748774305556,17.8832931547619
2019-06-06,17.469125,21.3230041666667,19.761796875,17.9121020833333,17.2580947916667,17.5293858333333,17.7896111111111,18.0246098214286
2019-06-07,17.48352083,19.4358895833333,20.379446875,19.6531611111111,18.2930489583333,17.69365375,17.8471364583333,18.02479375
2019-06-08,17.45320833,19.5645104166667,19.5002,20.1078013888889,19.6309984375,18.54734125,18.0054631944444,18.0924755952381
2019-06-09,17.2118125,18.4790333333333,19.021771875,19.1598111111111,19.700609375,19.4006054166667,18.5359565972222,18.0731160714286
2019-06-10,16.5724375,17.1688458333333,17.8239395833333,18.4041298611111,18.6620697916666,19.1942566666667,19.0286454861111,18.3406550595238
2019-06-11,16.7825625,18.07401875,17.6214322916667,17.9072993055555,18.3216020833333,18.5444595833333,19.0075503472222,18.8922702380952
2019-06-12,15.98483333,16.0378770833333,17.0559479166666,17.0935805555555,17.43994375,17.8648570833333,18.1266958333333,18.5833113095238
2019-06-13,NA,16.9160291666667,16.476953125,17.0093083333333,17.0491927083333,17.3351608333333,17.7067190972222,17.9537434523809
2019-06-14,15.73039583,16.9573020833333,16.936665625,16.6370694444444,16.9963067708333,17.0308145833333,17.272184375,17.5996595238095
2019-06-15,15.45010417,16.6471083333333,16.8022052083333,16.8401465277778,16.6395791666666,16.9264670833333,16.9668635416667,17.182887797619
2019-06-16,17.36954167,20.9886875,18.8178979166667,18.1976993055555,17.8772817708333,17.5094008333333,17.6035038194444,17.5414098214286
2019-06-17,18.45433333,21.7719791666667,21.3803333333334,19.8025916666667,19.0912692708333,18.65622125,18.2198305555555,18.199000297619
2019-06-18,18.70070833,21.4319875,21.6019833333334,21.3975513888889,20.209940625,19.5594129166667,19.1188489583333,18.6787101190476
2019-06-19,19.11075,21.9939125,21.71295,21.7326263888889,21.5466416666667,20.566735,19.9651628472222,19.5295723214286
2019-06-20,19.6405,22.603925,22.29891875,22.0099416666667,21.9504510416667,21.7580983333333,20.9062666666667,20.3421288690476
2019-06-21,19.25645833,21.52830625,22.066115625,22.0420479166667,21.8895328125,21.8660220833333,21.7197996527778,20.9951294642857
2019-06-22,17.933375,18.61980625,20.07405625,20.9173458333333,21.1864875,21.2355875,21.3249861111111,21.276943452381
2019-06-23,17.39785417,18.2049395833333,18.4123729166666,19.4510173611111,20.2392442708333,20.5901779166667,20.7304795138889,20.8792651785714
2019-06-24,18.58266667,20.7752979166667,19.49011875,19.2000145833333,19.7820875,20.346455,20.62103125,20.7368821428571
2019-06-25,NA,22.1002395833333,21.43776875,20.3601590277778,19.9250708333333,20.2457179166667,20.6387524305555,20.8323467261905
2019-06-26,19.46452083,21.4085729166667,21.75440625,21.4280368055556,20.6222625,20.22177125,20.4395270833333,20.7487267857143
2019-06-27,20.20629167,22.75246875,22.0805208333333,22.08709375,21.7591447916667,21.04830375,20.6435541666667,20.7699473214286
2019-06-28,20.11670833,21.0790791666667,21.9157739583333,21.7467069444445,21.8350901041667,21.6231316666667,21.0534329861111,20.7057720238095
2019-06-29,20.35414583,22.4968604166667,21.7879697916667,22.1094694444445,21.9342453125,21.9674441666667,21.768753125,21.2596369047619
2019-06-30,20.84822917,22.8225125,22.6596864583333,22.1328173611111,22.2877302083334,22.11189875,22.1099555555556,21.9192901785714
2019-07-01,19.56402083,19.9351270833333,21.3788197916667,21.7515,21.5833947916667,21.8172095833333,21.7491034722222,21.7992657738095
2019-07-02,19.73825,21.4643833333333,20.6997552083333,21.4073409722222,21.6797208333333,21.5595925,21.7584052083333,21.7084291666667
2019-07-03,20.72810417,22.5303354166667,21.997359375,21.3099486111111,21.6880895833333,21.84984375,21.7213829861111,21.868680952381
2019-07-04,21.22633333,23.1255291666667,22.8279322916667,22.3734159722222,21.76384375,21.9755775,22.0624579861111,21.9219752976191
2019-07-05,20.64210417,22.3885333333333,22.75703125,22.6814659722222,22.3771953125,21.8887816666667,22.0444034722222,22.1090401785714
2019-07-06,21.060375,22.7515583333333,22.5700458333333,22.7552069444444,22.6989890625,22.4520679166667,22.0325777777778,22.1454255952381
2019-07-07,21.04658333,22.7319041666667,22.74173125,22.6239986111111,22.74938125,22.7055720833333,22.4987072916667,22.132481547619
2019-07-08,20.62883333,21.9005333333333,22.31621875,22.4613319444444,22.4431322916667,22.5796116666667,22.5713989583333,22.4132538690476
2019-07-09,19.7405,20.7149520833333,21.3077427083333,21.7824631944444,22.0247369791667,22.09749625,22.2688350694444,22.3061922619048
2019-07-10,20.69785417,22.8635645833333,21.7892583333333,21.82635,22.0527385416666,22.1925025,22.2251743055555,22.3537964285714
2019-07-11,NA,23.28619375,23.0748791666666,22.2882368055555,22.1913109375,22.2994295833333,22.374784375,22.3767485119047
2019-07-12,20.53741667,21.8898229166667,22.5880083333333,22.6798604166667,22.1886333333333,22.1310133333333,22.2311618055556,22.3055041666667
2019-07-13,20.73170833,21.85614375,21.8729833333334,22.3440534722222,22.47393125,22.1221354166667,22.0852017361111,22.177587797619
2019-07-14,21.1219375,22.6702354166667,22.2631895833334,22.1387340277778,22.4255989583333,22.5131920833333,22.2134854166667,22.1687779761905
2019-07-15,21.170375,22.4828145833333,22.576525,22.3363979166667,22.2247541666667,22.4370420833333,22.5081291666667,22.2519610119048
2019-07-16,21.58910417,23.3575291666667,22.920171875,22.8368597222222,22.5916807291667,22.4513091666667,22.5904565972222,22.6294720238095
2019-07-17,NA,24.0987090909091,23.7281191287879,23.3130176136364,23.1523220643939,22.8930864015152,22.7258758207071,22.8059212391775
2019-07-18,NA,24.2865,24.1926045454546,23.9142460858586,23.5563882102273,23.3791576515152,23.1253220012626,22.9488221320346
2019-07-19,NA,27.6673260869565,25.9769130434782,25.3508450592885,24.8525160861331,24.3785757855731,24.0938523907554,23.7741797277903
2019-07-20,23.295875,25.6110729166667,26.6391995018116,25.8549663345411,25.4159020236331,25.0042274522398,24.5839919740887,24.3105981801713
2019-07-21,23.01766667,24.21335625,24.9122145833334,25.8305850845411,25.4445638134058,25.1753928689065,24.8724155851998,24.5310440135046
2019-07-22,21.875875,22.3758875,23.294621875,24.0667722222222,24.9669106884058,24.8308285507246,24.7088086407554,24.5157687158856
2019-07-23,20.46225,19.6087958333333,20.9923416666667,22.0660131944444,22.952278125,23.8952877173913,23.9604897644927,23.9802353825522
2019-07-24,NA,18.9654791666667,19.2871375,20.3167208333333,21.2908796875,22.1549183333333,23.0736529589372,23.2469168219462
2019-07-25,18.7555625,18.19134375,18.5784114583333,18.9218729166667,19.7853765625,20.6709725,21.4943225694444,22.3761802148033
2019-07-26,19.06004167,19.3504291666667,18.7708864583334,18.8357506944445,19.0290119791667,19.6983870833333,20.4508819444445,21.1880520833333
2019-07-27,19.85264583,20.971925,20.1611770833333,19.5045659722222,19.3697942708333,19.4175945833333,19.9106434027778,20.5253166666667
2019-07-28,20.68902083,22.23214375,21.602034375,20.8514993055556,20.1864604166667,19.9422641666667,19.8866861111111,20.2422863095238
2019-07-29,21.09058333,22.59264375,22.41239375,21.9322375,21.2867854166667,20.6676970833333,20.3839940972222,20.2732514880952
2019-07-30,21.20395652,22.330276744186,22.461460247093,22.3850214147287,22.0317473110465,21.4954836821705,20.9447936934755,20.6620344753599
2019-07-31,20.353375,NA,NA,NA,NA,NA,NA,NA
2019-08-01,20.18448936,NA,NA,NA,NA,NA,NA,NA
2019-08-02,20.96695833,NA,NA,NA,NA,NA,NA,NA
2019-08-03,21.24729167,NA,NA,NA,NA,NA,NA,NA
2019-08-04,21.30497917,NA,NA,NA,NA,NA,NA,NA
2019-08-05,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-06,20.87175,NA,NA,NA,NA,NA,NA,NA
2019-08-07,20.86029167,NA,NA,NA,NA,NA,NA,NA
2019-08-08,20.69310417,NA,NA,NA,NA,NA,NA,NA
2019-08-09,20.77502083,NA,NA,NA,NA,NA,NA,NA
2019-08-10,19.26385417,NA,NA,NA,NA,NA,NA,NA
2019-08-11,18.61670833,NA,NA,NA,NA,NA,NA,NA
2019-08-12,19.15347917,NA,NA,NA,NA,NA,NA,NA
2019-08-13,20.86316667,NA,NA,NA,NA,NA,NA,NA
2019-08-14,21.24870833,NA,NA,NA,NA,NA,NA,NA
2019-08-15,21.08933333,NA,NA,NA,NA,NA,NA,NA
2019-08-16,20.86979167,NA,NA,NA,NA,NA,NA,NA
2019-08-17,21.6005,NA,NA,NA,NA,NA,NA,NA
2019-08-18,22.17097917,NA,NA,NA,NA,NA,NA,NA
2019-08-19,21.668625,NA,NA,NA,NA,NA,NA,NA
2019-08-20,22.16275,25.8208,NA,NA,NA,NA,NA,NA
2019-08-21,22.04685417,23.4806708333333,24.6507354166666,NA,NA,NA,NA,NA
2019-08-22,22.11,23.1619875,23.3213291666667,24.1544861111111,NA,NA,NA,NA
2019-08-23,20.5879375,18.8883458333333,21.0251666666666,21.8436680555555,22.8379510416666,NA,NA,NA
2019-08-24,18.2423125,16.9014458333333,17.8948958333333,19.6505930555555,20.6081125,21.65065,NA,NA
2019-08-25,17.24745833,16.0233541666667,16.4624,17.2710486111111,18.7437833333333,19.6911608333333,20.7127673611111,NA
2019-08-26,NA,16.8719354166667,16.4476447916667,16.5989118055556,17.1712703125,18.36941375,19.2212899305555,20.1640770833333
2019-08-27,18.14051064,18.8172145833333,17.844575,17.2375013888889,17.1534875,17.5004591666667,18.4440472222222,19.1635648809524
2019-08-28,19.39754167,20.8082125,19.8127135416666,18.8324541666667,18.1301791666667,17.8844325,18.0517513888889,18.7817851190476
2019-08-29,18.527625,18.0539229166667,19.4310677083334,19.22645,18.6378213541667,18.1149279166667,17.9126809027778,18.0520616071429
2019-08-30,17.93202083,18.5467083333333,18.300315625,19.13628125,19.0565145833333,18.61959875,18.1868913194444,18.00325625
2019-08-31,19.5123125,20.7845729166667,19.665640625,19.1284013888889,19.5483541666667,19.40212625,18.9804277777778,18.5579886904762
2019-09-01,19.47295833,19.7621041666667,20.2733385416667,19.6977951388889,19.2868270833333,19.5911041666667,19.4621225694444,19.0920958333333
2019-09-02,20.06620833,21.7051645833333,20.733634375,20.7506138888889,20.1996375,19.7704945833333,19.9434475694445,19.7825571428571
2019-09-03,NA,19.5510875,20.6281260416667,20.3394520833333,20.4507322916667,20.0699275,19.7339267361111,19.8873961309524
2019-09-04,NA,22.9377854166667,21.2444364583334,21.3980125,20.9890354166667,20.9481429166667,20.5479038194444,20.1916208333333
2019-09-05,20.52864583,20.0347375,21.4862614583333,20.8412034722222,21.05719375,20.7981758333333,20.7959086805556,20.4745943452381
2019-09-06,19.2881875,18.9793958333333,19.5070666666666,20.6506395833333,20.3757515625,20.6416341666667,20.4950458333333,20.5364068452381
2019-09-07,18.88145833,18.98208125,18.9807385416666,19.3320715277778,20.2335,20.0970175,20.3650420138889,20.2789080357143
2019-09-08,18.19679167,18.03011875,18.5061,18.6638652777778,19.0065833333333,19.79282375,19.752534375,20.031481547619
2019-09-09,19.13347917,19.9576270833333,18.9938729166666,18.9899423611111,18.9873057291666,19.1967920833333,19.8202909722222,19.7818333333333
2019-09-10,19.74020833,21.5528729166667,20.75525,19.8468729166667,19.630675,19.5004191666667,19.5894722222222,20.0678026785714
2019-09-11,20.81877083,22.6698416666667,22.1113572916667,21.3934472222222,20.5526151041667,20.2385083333333,20.02865625,20.029525
2019-09-12,21.29834043,23.1438375,22.9068395833334,22.4555173611111,21.8310447916667,21.0708595833333,20.7227298611111,20.4736821428571
2019-09-13,20.916,20.2034208333333,21.6736291666667,22.0057,21.8924932291667,21.50552,20.9262864583333,20.6485428571429
2019-09-14,19.34872917,19.273625,19.7385229166666,20.8736277777778,21.32268125,21.3687195833333,21.1335375,20.6901919642857
2019-09-15,19.85202083,20.39734375,19.835484375,19.9581298611111,20.7545567708333,21.13761375,21.2068236111111,21.0283669642857
2019-09-16,19.15911111,20.1936270833333,20.2954854166667,19.9548652777778,20.0170041666667,20.6423708333333,20.9802826388889,21.06208125
